year,resource,parent_resource,country_code,country,volume,volume_unit,volume_percentage,value,value_unit,value_percentage,source
2013,Corn,grain,ARG,アルゼンチン,443323,MT,3.1,34966399,JPY_1000,3.1,AgriChart_Dummy
2013,Corn,grain,UKR,ウクライナ,136682,MT,1.0,10795340,JPY_1000,1.0,AgriChart_Dummy
2013,Corn,grain,RUS,ロシア,68614,MT,0.5,5417793,JPY_1000,0.5,AgriChart_Dummy
2014,Corn,grain,USA,アメリカ合衆国,12716278,MT,88.5,1005914559,JPY_1000,88.5,AgriChart_Dummy
2014,Corn,grain,BRA,ブラジル,988437,MT,6.9,78049245,JPY_1000,6.9,AgriChart_Dummy
2014,Corn,grain,ARG,アルゼンチン,455251,MT,3.2,35907200,JPY_1000,3.2,AgriChart_Dummy
2014,Corn,grain,UKR,ウクライナ,141223,MT,1.0,11153948,JPY_1000,1.0,AgriChart_Dummy
2014,Corn,grain,RUS,ロシア,71348,MT,0.5,5633693,JPY_1000,0.5,AgriChart_Dummy
2015,Corn,grain,USA,アメリカ合衆国,12898304,MT,88.4,1020313600,JPY_1000,88.4,AgriChart_Dummy
2015,Corn,grain,BRA,ブラジル,1008356,MT,6.9,79622136,JPY_1000,6.9,AgriChart_Dummy
2015,Corn,grain,ARG,アルゼンチン,467180,MT,3.2,36848000,JPY_1000,3.2,AgriChart_Dummy
2015,Corn,grain,UKR,ウクライナ,145809,MT,1.0,11516128,JPY_1000,1.0,AgriChart_Dummy
2015,Corn,grain,RUS,ロシア,74129,MT,0.5,5853267,JPY_1000,0.5,AgriChart_Dummy
2016,Corn,grain,USA,アメリカ合衆国,13072611,MT,88.3,1034102080,JPY_1000,88.3,AgriChart_Dummy
2016,Corn,grain,BRA,ブラジル,1027971,MT,6.9,81170920,JPY_1000,6.9,AgriChart_Dummy
2016,Corn,grain,ARG,アルゼンチン,479108,MT,3.2,37788800,JPY_1000,3.2,AgriChart_Dummy
2016,Corn,grain,UKR,ウクライナ,150439,MT,1.0,11881878,JPY_1000,1.0,AgriChart_Dummy
2016,Corn,grain,RUS,ロシア,76956,MT,0.5,6076516,JPY_1000,0.5,AgriChart_Dummy
2017,Corn,grain,USA,アメリカ合衆国,13239200,MT,88.2,1047280000,JPY_1000,88.2,AgriChart_Dummy
2017,Corn,grain,BRA,ブラジル,1047280,MT,7.0,82695600,JPY_1000,7.0,AgriChart_Dummy
2017,Corn,grain,ARG,アルゼンチン,491036,MT,3.3,38729600,JPY_1000,3.3,AgriChart_Dummy
2017,Corn,grain,UKR,ウクライナ,155116,MT,1.0,12251200,JPY_1000,1.0,AgriChart_Dummy
2017,Corn,grain,RUS,ロシア,79830,MT,0.5,6303440,JPY_1000,0.5,AgriChart_Dummy
2018,Corn,grain,USA,アメリカ合衆国,13398070,MT,88.1,1059847360,JPY_1000,88.1,AgriChart_Dummy
2018,Corn,grain,BRA,ブラジル,1066283,MT,7.0,84196173,JPY_1000,7.0,AgriChart_Dummy
2018,Corn,grain,ARG,アルゼンチン,502964,MT,3.3,39670400,JPY_1000,3.3,AgriChart_Dummy
2018,Corn,grain,UKR,ウクライナ,159837,MT,1.1,12624092,JPY_1000,1.0,AgriChart_Dummy
2018,Corn,grain,RUS,ロシア,82750,MT,0.5,6534038,JPY_1000,0.5,AgriChart_Dummy
2019,Corn,grain,USA,アメリカ合衆国,13549222,MT,88.0,1071804160,JPY_1000,88.0,AgriChart_Dummy
2019,Corn,grain,BRA,ブラジル,1084982,MT,7.0,85672641,JPY_1000,7.0,AgriChart_Dummy
2019,Corn,grain,ARG,アルゼンチン,514892,MT,3.3,40611200,JPY_1000,3.3,AgriChart_Dummy
2019,Corn,grain,UKR,ウクライナ,164603,MT,1.1,13000556,JPY_1000,1.1,AgriChart_Dummy
2019,Corn,grain,RUS,ロシア,85717,MT,0.6,6768312,JPY_1000,0.6,AgriChart_Dummy
2020,Corn,grain,USA,アメリカ合衆国,13692656,MT,87.9,1083150400,JPY_1000,87.9,AgriChart_Dummy
2020,Corn,grain,BRA,ブラジル,1103375,MT,7.1,87125004,JPY_1000,7.1,AgriChart_Dummy
2020,Corn,grain,ARG,アルゼンチン,526820,MT,3.4,41552000,JPY_1000,3.4,AgriChart_Dummy
2020,Corn,grain,UKR,ウクライナ,169415,MT,1.1,13380592,JPY_1000,1.1,AgriChart_Dummy
2020,Corn,grain,RUS,ロシア,88731,MT,0.6,7006260,JPY_1000,0.6,AgriChart_Dummy
2021,Corn,grain,USA,アメリカ合衆国,13828371,MT,87.8,1093886079,JPY_1000,87.8,AgriChart_Dummy
2021,Corn,grain,BRA,ブラジル,1121463,MT,7.1,88553260,JPY_1000,7.1,AgriChart_Dummy
2021,Corn,grain,ARG,アルゼンチン,538747,MT,3.4,42492799,JPY_1000,3.4,AgriChart_Dummy
2021,Corn,grain,UKR,ウクライナ,174272,MT,1.1,13764198,JPY_1000,1.1,AgriChart_Dummy
2021,Corn,grain,RUS,ロシア,91791,MT,0.6,7247884,JPY_1000,0.6,AgriChart_Dummy
2022,Corn,grain,USA,アメリカ合衆国,13956367,MT,87.7,1104011199,JPY_1000,87.7,AgriChart_Dummy
2022,Corn,grain,BRA,ブラジル,1139245,MT,7.2,89957411,JPY_1000,7.1,AgriChart_Dummy
2022,Corn,grain,ARG,アルゼンチン,550675,MT,3.5,43433599,JPY_1000,3.4,AgriChart_Dummy
2022,Corn,grain,UKR,ウクライナ,179174,MT,1.1,14151375,JPY_1000,1.1,AgriChart_Dummy
2022,Corn,grain,RUS,ロシア,94897,MT,0.6,7493182,JPY_1000,0.6,AgriChart_Dummy
2023,Corn,grain,USA,アメリカ合衆国,14076646,MT,87.6,1113525760,JPY_1000,87.6,AgriChart_Dummy
2023,Corn,grain,BRA,ブラジル,1156722,MT,7.2,91337457,JPY_1000,7.2,AgriChart_Dummy
2023,Corn,grain,ARG,アルゼンチン,562604,MT,3.5,44374399,JPY_1000,3.5,AgriChart_Dummy
2023,Corn,grain,UKR,ウクライナ,184122,MT,1.1,14542124,JPY_1000,1.1,AgriChart_Dummy
2023,Corn,grain,RUS,ロシア,98051,MT,0.6,7742155,JPY_1000,0.6,AgriChart_Dummy
2024,Corn,grain,USA,アメリカ合衆国,14189206,MT,87.4,1122429760,JPY_1000,87.5,AgriChart_Dummy
2024,Corn,grain,BRA,ブラジル,1173894,MT,7.2,92693397,JPY_1000,7.2,AgriChart_Dummy
2024,Corn,grain,ARG,アルゼンチン,574532,MT,3.5,45315200,JPY_1000,3.5,AgriChart_Dummy
2024,Corn,grain,UKR,ウクライナ,189114,MT,1.2,14936444,JPY_1000,1.2,AgriChart_Dummy
2024,Corn,grain,RUS,ロシア,101250,MT,0.6,7994803,JPY_1000,0.6,AgriChart_Dummy
2025,Corn,grain,USA,アメリカ合衆国,14294048,MT,87.3,1130723200,JPY_1000,87.3,AgriChart_Dummy
2025,Corn,grain,BRA,ブラジル,1190761,MT,7.3,94025232,JPY_1000,7.3,AgriChart_Dummy
2025,Corn,grain,ARG,アルゼンチン,586460,MT,3.6,46256000,JPY_1000,3.6,AgriChart_Dummy
2025,Corn,grain,UKR,ウクライナ,194152,MT,1.2,15334336,JPY_1000,1.2,AgriChart_Dummy
2025,Corn,grain,RUS,ロシア,104497,MT,0.6,8251126,JPY_1000,0.6,AgriChart_Dummy
