year,resource,parent_resource,country_code,country,volume,volume_unit,volume_percentage,value,value_unit,value_percentage,source
2021,Lithium,battery,CHL,チリ,16201,MT,51.0,24973625,JPY_1000,50.0,MetalChart_AgriChart_Dummy
2021,Lithium,battery,AUS,オーストラリア,12906,MT,40.6,20693126,JPY_1000,41.4,MetalChart_AgriChart_Dummy
2021,Lithium,battery,ARG,アルゼンチン,2621,MT,8.2,4207134,JPY_1000,8.4,MetalChart_AgriChart_Dummy
2021,Lithium,battery,CHN,中華人民共和国,47,MT,0.1,73842,JPY_1000,0.1,MetalChart_AgriChart_Dummy
2022,Lithium,battery,CHL,チリ,16351,MT,50.7,25204783,JPY_1000,49.7,MetalChart_AgriChart_Dummy
2022,Lithium,battery,AUS,オーストラリア,13138,MT,40.8,21065295,JPY_1000,41.6,MetalChart_AgriChart_Dummy
2022,Lithium,battery,ARG,アルゼンチン,2689,MT,8.3,4317211,JPY_1000,8.5,MetalChart_AgriChart_Dummy
2022,Lithium,battery,CHN,中華人民共和国,49,MT,0.2,76341,JPY_1000,0.2,MetalChart_AgriChart_Dummy
2023,Lithium,battery,CHL,チリ,16492,MT,50.5,25422003,JPY_1000,49.5,MetalChart_AgriChart_Dummy
2023,Lithium,battery,AUS,オーストラリア,13368,MT,40.9,21433740,JPY_1000,41.7,MetalChart_AgriChart_Dummy
2023,Lithium,battery,ARG,アルゼンチン,2758,MT,8.4,4428021,JPY_1000,8.6,MetalChart_AgriChart_Dummy
2023,Lithium,battery,CHN,中華人民共和国,50,MT,0.2,78877,JPY_1000,0.2,MetalChart_AgriChart_Dummy
2024,Lithium,battery,CHL,チリ,16624,MT,50.2,25625283,JPY_1000,49.2,MetalChart_AgriChart_Dummy
2024,Lithium,battery,AUS,オーストラリア,13595,MT,41.1,21798460,JPY_1000,41.9,MetalChart_AgriChart_Dummy
2024,Lithium,battery,ARG,アルゼンチン,2828,MT,8.5,4539565,JPY_1000,8.7,MetalChart_AgriChart_Dummy
2024,Lithium,battery,CHN,中華人民共和国,52,MT,0.2,81451,JPY_1000,0.2,MetalChart_AgriChart_Dummy
2025,Lithium,battery,CHL,チリ,16747,MT,50.0,25814624,JPY_1000,49.0,MetalChart_AgriChart_Dummy
2025,Lithium,battery,AUS,オーストラリア,13821,MT,41.2,22159456,JPY_1000,42.0,MetalChart_AgriChart_Dummy
2025,Lithium,battery,ARG,アルゼンチン,2898,MT,8.6,4651843,JPY_1000,8.8,MetalChart_AgriChart_Dummy
2025,Lithium,battery,CHN,中華人民共和国,54,MT,0.2,84063,JPY_1000,0.2,MetalChart_AgriChart_Dummy
